Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
143959,Google Phone,1,600,01/19/19 18:49,"468 Elm St, Atlanta, GA 30301"
143959,USB-C Charging Cable,1,11.95,01/19/19 18:49,"468 Elm St, Atlanta, GA 30301"
143960,AA Batteries (4-pack),1,3.84,01/14/19 00:34,"379 Park St, San Francisco, CA 94016"
143961,Bose SoundSport Headphones,1,99.99,01/17/19 12:43,"153 Hickory St, Atlanta, GA 30301"
143962,27in 4K Gaming Monitor,1,389.99,01/19/19 10:24,"712 Hickory St, Los Angeles, CA 90001"
143963,34in Ultrawide Monitor,1,379.99,01/28/19 01:06,"915 6th St, Austin, TX 73301"
143964,USB-C Charging Cable,1,11.95,01/06/19 23:33,"565 South St, New York City, NY 10001"
143965,Apple Airpods Headphones,1,150,01/21/19 20:43,"160 11th St, New York City, NY 10001"
143966,iPhone,1,700,01/18/19 22:26,"653 Main St, Seattle, WA 98101"
143967,USB-C Charging Cable,1,11.95,01/11/19 10:57,"554 Wilson St, Los Angeles, CA 90001"
143968,iPhone,1,700,01/29/19 11:21,"481 Adams St, New York City, NY 10001"
143969,27in FHD Monitor,1,149.99,01/27/19 12:23,"807 Maple St, San Francisco, CA 94016"
143970,Apple Airpods Headphones,1,150,01/07/19 11:00,"180 North St, San Francisco, CA 94016"
143971,Lightning Charging Cable,1,14.95,01/10/19 23:03,"972 Hill St, Boston, MA 02215"
143972,USB-C Charging Cable,1,11.95,01/31/19 07:41,"819 12th St, New York City, NY 10001"
143973,AAA Batteries (4-pack),2,2.99,01/23/19 20:21,"414 Cedar St, Los Angeles, CA 90001"
143974,Lightning Charging Cable,1,14.95,01/05/19 16:46,"82 10th St, Atlanta, GA 30301"
143975,Google Phone,1,600,01/21/19 22:53,"227 Lincoln St, Los Angeles, CA 90001"
143976,Bose SoundSport Headphones,1,99.99,01/03/19 22:53,"899 Lake St, Los Angeles, CA 90001"
143977,34in Ultrawide Monitor,1,379.99,01/13/19 14:27,"934 Maple St, Dallas, TX 75001"
143978,Wired Headphones,1,11.99,01/21/19 23:08,"302 Lakeview St, Los Angeles, CA 90001"
143979,Lightning Charging Cable,2,14.95,01/12/19 12:10,"683 Chestnut St, San Francisco, CA 94016"
143980,Lightning Charging Cable,1,14.95,01/15/19 22:04,"595 Sunset St, New York City, NY 10001"
143981,Lightning Charging Cable,1,14.95,01/17/19 19:56,"436 Walnut St, San Francisco, CA 94016"
143982,Apple Airpods Headphones,1,150,01/06/19 20:01,"417 Madison St, San Francisco, CA 94016"
143983,Bose SoundSport Headphones,1,99.99,01/27/19 22:47,"474 Highland St, Seattle, WA 98101"
143984,Wired Headphones,1,11.99,01/22/19 14:54,"459 Hickory St, Boston, MA 02215"
143985,Lightning Charging Cable,1,14.95,01/08/19 16:35,"417 West St, Dallas, TX 75001"
143986,Google Phone,1,600,01/29/19 22:06,"595 2nd St, San Francisco, CA 94016"
143986,USB-C Charging Cable,1,11.95,01/29/19 22:06,"595 2nd St, San Francisco, CA 94016"
143987,27in FHD Monitor,1,149.99,01/23/19 20:04,"915 11th St, New York City, NY 10001"
143988,27in 4K Gaming Monitor,1,389.99,01/13/19 19:24,"806 4th St, Atlanta, GA 30301"
143989,34in Ultrawide Monitor,1,379.99,01/13/19 07:44,"217 9th St, Los Angeles, CA 90001"
143990,Apple Airpods Headphones,1,150,01/23/19 20:11,"752 10th St, Dallas, TX 75001"
143991,USB-C Charging Cable,1,11.95,01/17/19 21:55,"646 Cedar St, Dallas, TX 75001"
143992,AAA Batteries (4-pack),1,2.99,01/13/19 12:58,"117 River St, San Francisco, CA 94016"
143993,27in 4K Gaming Monitor,1,389.99,01/25/19 12:04,"46 Spruce St, San Francisco, CA 94016"
143994,ThinkPad Laptop,1,999.99,01/19/19 09:37,"95 Lakeview St, Dallas, TX 75001"
143995,USB-C Charging Cable,1,11.95,01/16/19 17:51,"949 14th St, Austin, TX 73301"
143996,Flatscreen TV,1,300,01/19/19 15:53,"451 Meadow St, Boston, MA 02215"
143997,AAA Batteries (4-pack),2,2.99,01/08/19 20:39,"119 Main St, New York City, NY 10001"
143998,iPhone,1,700,01/24/19 11:12,"232 Cherry St, Atlanta, GA 30301"
143998,Wired Headphones,1,11.99,01/24/19 11:12,"232 Cherry St, Atlanta, GA 30301"
143999,AAA Batteries (4-pack),1,2.99,01/19/19 14:19,"251 Johnson St, Dallas, TX 75001"
144000,ThinkPad Laptop,1,999.99,01/07/19 22:08,"155 9th St, San Francisco, CA 94016"
144001,20in Monitor,1,109.99,01/11/19 11:35,"646 Johnson St, Los Angeles, CA 90001"
144002,Flatscreen TV,1,300,01/11/19 10:24,"644 Lakeview St, Boston, MA 02215"
144003,AAA Batteries (4-pack),1,2.99,01/22/19 06:33,"140 Ridge St, Los Angeles, CA 90001"
144004,20in Monitor,1,109.99,01/19/19 21:37,"736 Cedar St, Portland, OR 97035"
144005,AAA Batteries (4-pack),1,2.99,01/10/19 11:02,"195 Lincoln St, San Francisco, CA 94016"
144006,AA Batteries (4-pack),3,3.84,01/17/19 20:04,"21 Dogwood St, Los Angeles, CA 90001"
144007,Wired Headphones,1,11.99,01/22/19 16:45,"922 Forest St, San Francisco, CA 94016"
144008,AAA Batteries (4-pack),3,2.99,01/12/19 15:58,"692 Pine St, Boston, MA 02215"
144009,Apple Airpods Headphones,1,150,01/27/19 20:56,"12 Adams St, New York City, NY 10001"
144010,27in FHD Monitor,1,149.99,01/24/19 15:31,"86 1st St, Seattle, WA 98101"
144011,34in Ultrawide Monitor,1,379.99,01/04/19 09:05,"438 North St, Los Angeles, CA 90001"
144012,Flatscreen TV,1,300,01/31/19 14:59,"299 13th St, New York City, NY 10001"
144013,USB-C Charging Cable,1,11.95,01/13/19 23:05,"815 Ridge St, New York City, NY 10001"
144014,AA Batteries (4-pack),2,3.84,01/11/19 23:53,"116 Pine St, Austin, TX 73301"
144015,27in 4K Gaming Monitor,1,389.99,01/03/19 09:55,"165 Hill St, Boston, MA 02215"
144016,AAA Batteries (4-pack),2,2.99,01/01/19 23:12,"42 1st St, San Francisco, CA 94016"
144017,Lightning Charging Cable,1,14.95,01/14/19 11:28,"583 South St, New York City, NY 10001"
144018,Apple Airpods Headphones,1,150,01/09/19 09:58,"53 11th St, Seattle, WA 98101"
144019,20in Monitor,1,109.99,01/29/19 12:26,"889 Maple St, Boston, MA 02215"
144020,iPhone,1,700,01/10/19 22:35,"893 South St, New York City, NY 10001"
144021,AAA Batteries (4-pack),1,2.99,01/06/19 06:05,"290 Maple St, Atlanta, GA 30301"
144022,Google Phone,1,600,01/28/19 08:33,"799 Jackson St, Boston, MA 02215"
144023,Wired Headphones,1,11.99,01/29/19 12:10,"610 Highland St, Seattle, WA 98101"
144024,USB-C Charging Cable,1,11.95,01/21/19 10:52,"601 Madison St, San Francisco, CA 94016"
144025,AA Batteries (4-pack),1,3.84,01/21/19 13:57,"727 10th St, Los Angeles, CA 90001"
144026,AA Batteries (4-pack),1,3.84,01/18/19 18:35,"686 Jackson St, San Francisco, CA 94016"
144027,AA Batteries (4-pack),1,3.84,01/16/19 10:20,"321 Walnut St, Austin, TX 73301"
144028,AA Batteries (4-pack),1,3.84,01/18/19 15:41,"537 Chestnut St, Boston, MA 02215"
144029,Wired Headphones,1,11.99,01/15/19 08:23,"582 Maple St, Seattle, WA 98101"
144030,iPhone,1,700,01/17/19 11:40,"492 Johnson St, New York City, NY 10001"
144031,Lightning Charging Cable,1,14.95,01/03/19 11:00,"938 Church St, Portland, OR 97035"
144032,Wired Headphones,1,11.99,01/17/19 20:03,"920 Wilson St, New York City, NY 10001"
144033,AA Batteries (4-pack),1,3.84,01/07/19 19:09,"562 7th St, Los Angeles, CA 90001"
144034,AAA Batteries (4-pack),2,2.99,01/12/19 11:58,"771 11th St, Los Angeles, CA 90001"
144035,Apple Airpods Headphones,1,150,01/07/19 23:17,"681 Jackson St, San Francisco, CA 94016"
144036,Vareebadd Phone,1,400,01/24/19 20:08,"569 Jackson St, San Francisco, CA 94016"
144036,USB-C Charging Cable,1,11.95,01/24/19 20:08,"569 Jackson St, San Francisco, CA 94016"
144037,iPhone,1,700,01/03/19 15:50,"745 12th St, San Francisco, CA 94016"
144038,iPhone,1,700,01/23/19 18:55,"751 Wilson St, Austin, TX 73301"
144039,AAA Batteries (4-pack),2,2.99,01/11/19 19:41,"547 Center St, Atlanta, GA 30301"
144040,Macbook Pro Laptop,1,1700,01/23/19 00:11,"714 4th St, Boston, MA 02215"
144041,AA Batteries (4-pack),1,3.84,01/28/19 05:10,"577 Highland St, New York City, NY 10001"
144042,AA Batteries (4-pack),1,3.84,01/12/19 12:16,"43 8th St, Seattle, WA 98101"
144043,AAA Batteries (4-pack),1,2.99,01/15/19 12:14,"760 Walnut St, Los Angeles, CA 90001"
144044,iPhone,1,700,01/30/19 21:04,"760 South St, Los Angeles, CA 90001"
144045,Wired Headphones,1,11.99,01/19/19 07:33,"505 2nd St, Seattle, WA 98101"
144046,USB-C Charging Cable,1,11.95,01/12/19 10:15,"532 1st St, San Francisco, CA 94016"
144047,Google Phone,1,600,01/18/19 15:21,"417 4th St, San Francisco, CA 94016"
144047,Bose SoundSport Headphones,1,99.99,01/18/19 15:21,"417 4th St, San Francisco, CA 94016"
144048,Apple Airpods Headphones,1,150,01/29/19 15:03,"899 Wilson St, New York City, NY 10001"
144049,AA Batteries (4-pack),1,3.84,01/20/19 14:11,"947 Madison St, San Francisco, CA 94016"
144050,Lightning Charging Cable,1,14.95,01/10/19 23:46,"647 4th St, Portland, OR 97035"
144051,Apple Airpods Headphones,1,150,01/28/19 23:45,"802 Pine St, Boston, MA 02215"
144052,LG Washing Machine,1,600.0,01/23/19 16:08,"748 North St, San Francisco, CA 94016"
144053,USB-C Charging Cable,1,11.95,01/30/19 10:30,"914 Sunset St, Austin, TX 73301"
144054,iPhone,1,700,01/27/19 21:27,"541 Adams St, Los Angeles, CA 90001"
144055,Lightning Charging Cable,1,14.95,01/28/19 20:17,"302 Dogwood St, San Francisco, CA 94016"
144055,USB-C Charging Cable,1,11.95,01/28/19 20:17,"302 Dogwood St, San Francisco, CA 94016"
144056,Lightning Charging Cable,1,14.95,01/12/19 09:57,"39 Meadow St, Boston, MA 02215"
144057,Apple Airpods Headphones,1,150,01/20/19 23:21,"123 Lincoln St, Boston, MA 02215"
144058,27in FHD Monitor,1,149.99,01/07/19 22:33,"845 11th St, New York City, NY 10001"
144058,Lightning Charging Cable,1,14.95,01/07/19 22:33,"845 11th St, New York City, NY 10001"
144059,Lightning Charging Cable,1,14.95,01/10/19 21:58,"231 Adams St, New York City, NY 10001"
144060,Wired Headphones,1,11.99,01/23/19 19:05,"974 Elm St, San Francisco, CA 94016"
144061,27in 4K Gaming Monitor,1,389.99,01/07/19 15:41,"839 Adams St, San Francisco, CA 94016"
144062,Apple Airpods Headphones,1,150,01/02/19 09:40,"79 Lincoln St, New York City, NY 10001"
144063,iPhone,1,700,01/02/19 13:53,"755 Forest St, Dallas, TX 75001"
144063,Apple Airpods Headphones,1,150,01/02/19 13:53,"755 Forest St, Dallas, TX 75001"
144064,Bose SoundSport Headphones,1,99.99,01/17/19 17:56,"376 Chestnut St, Atlanta, GA 30301"
144065,Apple Airpods Headphones,1,150,01/23/19 09:22,"227 Spruce St, New York City, NY 10001"
144066,Flatscreen TV,1,300,01/06/19 10:36,"341 1st St, Atlanta, GA 30301"
144066,USB-C Charging Cable,1,11.95,01/06/19 10:36,"341 1st St, Atlanta, GA 30301"
144067,Lightning Charging Cable,1,14.95,01/21/19 10:26,"323 Cedar St, Dallas, TX 75001"
144068,USB-C Charging Cable,1,11.95,01/30/19 04:39,"767 Madison St, Seattle, WA 98101"
144069,LG Washing Machine,1,600.0,01/24/19 20:23,"992 North St, New York City, NY 10001"
144069,Bose SoundSport Headphones,1,99.99,01/24/19 20:23,"992 North St, New York City, NY 10001"
144070,Wired Headphones,1,11.99,01/04/19 19:43,"274 Chestnut St, Portland, OR 97035"
144071,ThinkPad Laptop,1,999.99,01/25/19 19:17,"312 Washington St, San Francisco, CA 94016"
144072,ThinkPad Laptop,1,999.99,01/25/19 23:43,"769 Lakeview St, Seattle, WA 98101"
144073,AA Batteries (4-pack),1,3.84,01/17/19 12:15,"490 12th St, Boston, MA 02215"
144074,Wired Headphones,1,11.99,01/20/19 12:34,"969 Main St, Dallas, TX 75001"
144075,AA Batteries (4-pack),2,3.84,01/28/19 18:19,"208 8th St, Atlanta, GA 30301"
144076,27in 4K Gaming Monitor,1,389.99,01/31/19 19:38,"97 Chestnut St, Portland, OR 97035"
144077,Google Phone,1,600,01/05/19 18:11,"732 Highland St, New York City, NY 10001"
144078,USB-C Charging Cable,1,11.95,01/21/19 09:46,"235 11th St, Los Angeles, CA 90001"
144079,Lightning Charging Cable,1,14.95,01/31/19 22:33,"750 West St, Boston, MA 02215"
144080,USB-C Charging Cable,1,11.95,01/30/19 20:45,"740 Willow St, Los Angeles, CA 90001"
144081,USB-C Charging Cable,1,11.95,01/21/19 19:22,"371 Highland St, Portland, OR 97035"
144082,AA Batteries (4-pack),1,3.84,01/15/19 20:33,"921 Church St, New York City, NY 10001"
144083,Wired Headphones,1,11.99,01/08/19 20:23,"81 5th St, Austin, TX 73301"
144084,AAA Batteries (4-pack),1,2.99,01/22/19 16:13,"92 11th St, Los Angeles, CA 90001"
144085,AAA Batteries (4-pack),2,2.99,01/28/19 08:39,"109 5th St, Los Angeles, CA 90001"
144086,AAA Batteries (4-pack),1,2.99,01/12/19 19:07,"670 Main St, Los Angeles, CA 90001"
144087,USB-C Charging Cable,1,11.95,01/27/19 12:09,"676 Cherry St, New York City, NY 10001"
144088,USB-C Charging Cable,1,11.95,01/15/19 12:26,"911 Madison St, Seattle, WA 98101"
144089,27in FHD Monitor,1,149.99,01/31/19 18:51,"504 Park St, Los Angeles, CA 90001"
144090,Bose SoundSport Headphones,1,99.99,01/21/19 13:05,"989 4th St, San Francisco, CA 94016"
144091,AA Batteries (4-pack),1,3.84,01/18/19 13:29,"951 7th St, San Francisco, CA 94016"
144092,iPhone,1,700,01/19/19 21:07,"627 Meadow St, Atlanta, GA 30301"
144093,AAA Batteries (4-pack),1,2.99,01/03/19 16:25,"782 Lincoln St, New York City, NY 10001"
144094,AA Batteries (4-pack),1,3.84,01/26/19 13:24,"280 Madison St, New York City, NY 10001"
144095,Flatscreen TV,1,300,01/25/19 17:43,"779 Walnut St, Boston, MA 02215"
144096,Bose SoundSport Headphones,1,99.99,01/29/19 10:16,"588 Johnson St, Seattle, WA 98101"
144097,AA Batteries (4-pack),3,3.84,01/14/19 12:09,"29 2nd St, San Francisco, CA 94016"
144098,Lightning Charging Cable,1,14.95,01/11/19 20:32,"642 9th St, Dallas, TX 75001"
144099,27in FHD Monitor,1,149.99,01/05/19 21:20,"799 12th St, Dallas, TX 75001"
144100,34in Ultrawide Monitor,1,379.99,01/31/19 15:40,"780 Center St, Dallas, TX 75001"
144101,USB-C Charging Cable,1,11.95,01/26/19 17:56,"432 2nd St, Dallas, TX 75001"
144102,34in Ultrawide Monitor,1,379.99,01/16/19 23:03,"794 Church St, Austin, TX 73301"
144103,LG Washing Machine,1,600.0,01/30/19 16:15,"766 Dogwood St, Atlanta, GA 30301"
144104,AAA Batteries (4-pack),1,2.99,01/21/19 19:33,"731 Willow St, New York City, NY 10001"
144105,AA Batteries (4-pack),1,3.84,01/13/19 13:00,"845 14th St, Seattle, WA 98101"
144106,AA Batteries (4-pack),1,3.84,01/05/19 19:36,"229 Walnut St, San Francisco, CA 94016"
144107,34in Ultrawide Monitor,1,379.99,01/30/19 01:46,"9 Chestnut St, San Francisco, CA 94016"
144108,USB-C Charging Cable,2,11.95,01/15/19 10:30,"749 Maple St, New York City, NY 10001"
144109,AAA Batteries (4-pack),1,2.99,01/13/19 15:53,"509 Hill St, Dallas, TX 75001"
144110,Vareebadd Phone,1,400,01/25/19 22:48,"929 Jefferson St, Seattle, WA 98101"
144111,27in FHD Monitor,1,149.99,01/23/19 22:38,"725 Sunset St, Los Angeles, CA 90001"
144112,Apple Airpods Headphones,1,150,01/25/19 21:28,"245 River St, Portland, OR 97035"
144113,Flatscreen TV,1,300,01/07/19 06:30,"996 Pine St, Los Angeles, CA 90001"
144114,iPhone,1,700,01/02/19 19:19,"426 14th St, San Francisco, CA 94016"
144115,Wired Headphones,1,11.99,01/18/19 09:40,"332 13th St, Atlanta, GA 30301"
144116,Lightning Charging Cable,1,14.95,01/18/19 23:53,"514 Willow St, New York City, NY 10001"
144117,Lightning Charging Cable,1,14.95,01/13/19 10:31,"189 Washington St, San Francisco, CA 94016"
144118,27in FHD Monitor,1,149.99,01/27/19 16:14,"816 River St, San Francisco, CA 94016"
144119,AA Batteries (4-pack),1,3.84,01/02/19 12:48,"932 7th St, San Francisco, CA 94016"
144120,AA Batteries (4-pack),2,3.84,01/02/19 08:29,"794 8th St, San Francisco, CA 94016"
144121,USB-C Charging Cable,1,11.95,01/03/19 10:46,"320 Sunset St, Los Angeles, CA 90001"
144122,Apple Airpods Headphones,1,150,01/31/19 17:14,"862 9th St, New York City, NY 10001"
144123,27in FHD Monitor,1,149.99,01/12/19 15:56,"581 14th St, Los Angeles, CA 90001"
144124,USB-C Charging Cable,2,11.95,01/07/19 09:25,"106 River St, New York City, NY 10001"
,,,,,
144125,Lightning Charging Cable,1,14.95,01/04/19 12:44,"305 Walnut St, New York City, NY 10001"
144126,Wired Headphones,1,11.99,01/19/19 19:04,"766 12th St, Boston, MA 02215"
144127,Google Phone,1,600,01/02/19 22:08,"101 1st St, San Francisco, CA 94016"
144128,AA Batteries (4-pack),1,3.84,01/27/19 13:21,"388 Cedar St, Dallas, TX 75001"
144129,Lightning Charging Cable,1,14.95,01/16/19 21:15,"350 Church St, New York City, NY 10001"
144130,Bose SoundSport Headphones,1,99.99,01/27/19 16:44,"14 Meadow St, Atlanta, GA 30301"
144131,AAA Batteries (4-pack),1,2.99,01/08/19 08:51,"787 11th St, Boston, MA 02215"
144132,Wired Headphones,1,11.99,01/13/19 07:22,"321 Church St, Los Angeles, CA 90001"
144133,Lightning Charging Cable,1,14.95,01/18/19 10:09,"181 12th St, Boston, MA 02215"
144134,AA Batteries (4-pack),2,3.84,01/27/19 16:15,"301 9th St, Los Angeles, CA 90001"
144135,27in FHD Monitor,1,149.99,01/29/19 06:22,"827 Main St, San Francisco, CA 94016"
144136,AA Batteries (4-pack),2,3.84,01/26/19 22:27,"454 Ridge St, San Francisco, CA 94016"
144137,Wired Headphones,1,11.99,01/05/19 11:30,"495 Ridge St, San Francisco, CA 94016"
144138,Bose SoundSport Headphones,1,99.99,01/17/19 09:57,"568 Main St, Los Angeles, CA 90001"
144139,Flatscreen TV,1,300,01/20/19 22:02,"346 8th St, Los Angeles, CA 90001"
144140,Lightning Charging Cable,1,14.95,01/20/19 05:20,"773 Johnson St, San Francisco, CA 94016"
144141,Lightning Charging Cable,1,14.95,01/15/19 13:14,"13 Jackson St, Dallas, TX 75001"
144142,Wired Headphones,1,11.99,01/23/19 12:23,"634 Elm St, Dallas, TX 75001"
144143,Lightning Charging Cable,1,14.95,01/01/19 16:16,"975 Dogwood St, San Francisco, CA 94016"
144144,Lightning Charging Cable,1,14.95,01/12/19 23:28,"468 Hill St, Boston, MA 02215"
144145,AA Batteries (4-pack),1,3.84,01/12/19 21:43,"485 Church St, Austin, TX 73301"
144146,AA Batteries (4-pack),2,3.84,01/21/19 13:14,"4 6th St, San Francisco, CA 94016"
144147,AAA Batteries (4-pack),1,2.99,01/24/19 13:20,"853 Wilson St, New York City, NY 10001"
144148,27in FHD Monitor,1,149.99,01/24/19 11:06,"982 Jefferson St, San Francisco, CA 94016"
144149,Wired Headphones,1,11.99,01/02/19 21:14,"981 4th St, San Francisco, CA 94016"
144150,Apple Airpods Headphones,1,150,01/17/19 16:56,"398 Church St, Boston, MA 02215"
144151,LG Dryer,1,600.0,01/15/19 14:15,"773 Church St, New York City, NY 10001"
144152,AA Batteries (4-pack),1,3.84,01/27/19 11:52,"459 14th St, Boston, MA 02215"
144153,Apple Airpods Headphones,1,150,01/03/19 15:29,"230 Madison St, Los Angeles, CA 90001"
144154,Wired Headphones,1,11.99,01/16/19 02:36,"366 Maple St, San Francisco, CA 94016"
144155,AAA Batteries (4-pack),6,2.99,01/08/19 11:26,"42 Lakeview St, Atlanta, GA 30301"
144156,Lightning Charging Cable,1,14.95,01/28/19 09:18,"148 Dogwood St, Los Angeles, CA 90001"
144157,Apple Airpods Headphones,1,150,01/27/19 15:07,"746 Jackson St, New York City, NY 10001"
144158,Vareebadd Phone,1,400,01/01/19 18:04,"661 Cedar St, San Francisco, CA 94016"
,,,,,
144159,AA Batteries (4-pack),1,3.84,01/01/19 21:46,"269 Main St, Atlanta, GA 30301"
144160,AA Batteries (4-pack),3,3.84,01/04/19 22:24,"565 5th St, San Francisco, CA 94016"
144161,Wired Headphones,1,11.99,01/12/19 09:31,"652 5th St, New York City, NY 10001"
144162,Flatscreen TV,1,300,01/02/19 12:05,"14 South St, Boston, MA 02215"
144163,Lightning Charging Cable,1,14.95,01/06/19 19:02,"878 Lake St, Seattle, WA 98101"
144164,Bose SoundSport Headphones,1,99.99,01/22/19 11:46,"632 Wilson St, San Francisco, CA 94016"
144165,USB-C Charging Cable,1,11.95,01/18/19 08:30,"519 Hill St, New York City, NY 10001"
144166,AAA Batteries (4-pack),1,2.99,01/09/19 11:50,"186 Pine St, Atlanta, GA 30301"
144167,USB-C Charging Cable,1,11.95,01/14/19 15:51,"524 Washington St, Seattle, WA 98101"
144168,Bose SoundSport Headphones,1,99.99,01/07/19 15:27,"569 12th St, Atlanta, GA 30301"
144169,Lightning Charging Cable,1,14.95,01/24/19 15:48,"517 River St, San Francisco, CA 94016"
144170,ThinkPad Laptop,1,999.99,01/24/19 21:33,"524 South St, Boston, MA 02215"
144171,Lightning Charging Cable,1,14.95,01/22/19 19:52,"702 Forest St, Austin, TX 73301"
144172,Lightning Charging Cable,1,14.95,01/28/19 17:40,"67 Sunset St, New York City, NY 10001"
144173,Wired Headphones,1,11.99,01/14/19 07:33,"237 Spruce St, Los Angeles, CA 90001"
144174,27in 4K Gaming Monitor,1,389.99,01/25/19 19:12,"447 Main St, Boston, MA 02215"
144175,LG Dryer,1,600.0,01/10/19 09:23,"252 Forest St, New York City, NY 10001"
144176,AAA Batteries (4-pack),1,2.99,01/14/19 13:20,"748 10th St, San Francisco, CA 94016"
144177,27in FHD Monitor,1,149.99,01/17/19 20:20,"769 West St, San Francisco, CA 94016"
144178,Apple Airpods Headphones,1,150,01/16/19 12:09,"572 Church St, San Francisco, CA 94016"
144179,34in Ultrawide Monitor,1,379.99,01/21/19 22:12,"408 Cedar St, Los Angeles, CA 90001"
144180,Apple Airpods Headphones,1,150,01/21/19 20:32,"898 Hill St, Los Angeles, CA 90001"
144181,USB-C Charging Cable,1,11.95,01/22/19 07:06,"200 12th St, Atlanta, GA 30301"
144182,AA Batteries (4-pack),1,3.84,01/18/19 19:09,"856 Jefferson St, Austin, TX 73301"
144183,Bose SoundSport Headphones,1,99.99,01/16/19 17:33,"288 Jefferson St, New York City, NY 10001"
144184,Wired Headphones,1,11.99,01/12/19 12:25,"739 Cherry St, New York City, NY 10001"
144185,AA Batteries (4-pack),1,3.84,01/14/19 22:33,"961 Main St, San Francisco, CA 94016"
144186,Bose SoundSport Headphones,1,99.99,01/25/19 11:36,"688 North St, Los Angeles, CA 90001"
144187,Bose SoundSport Headphones,1,99.99,01/27/19 10:36,"296 Johnson St, Austin, TX 73301"
144188,Bose SoundSport Headphones,1,99.99,01/15/19 01:18,"676 Park St, Los Angeles, CA 90001"
144189,Wired Headphones,1,11.99,01/13/19 19:05,"686 7th St, San Francisco, CA 94016"
144190,USB-C Charging Cable,1,11.95,01/29/19 18:50,"275 Center St, San Francisco, CA 94016"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
144191,Bose SoundSport Headphones,1,99.99,01/31/19 11:33,"805 River St, San Francisco, CA 94016"
144192,USB-C Charging Cable,1,11.95,01/28/19 12:40,"759 Main St, San Francisco, CA 94016"
144193,Lightning Charging Cable,1,14.95,01/15/19 11:18,"200 Lake St, New York City, NY 10001"
144194,USB-C Charging Cable,1,11.95,01/02/19 20:36,"315 12th St, New York City, NY 10001"
144195,Bose SoundSport Headphones,1,99.99,01/15/19 15:14,"613 Cedar St, Boston, MA 02215"
144196,27in FHD Monitor,1,149.99,01/03/19 10:50,"785 Church St, New York City, NY 10001"
144197,34in Ultrawide Monitor,1,379.99,01/01/19 18:22,"332 Wilson St, Boston, MA 02215"
144198,Wired Headphones,2,11.99,01/13/19 20:17,"178 14th St, Austin, TX 73301"
144199,USB-C Charging Cable,1,11.95,01/15/19 11:09,"495 10th St, Los Angeles, CA 90001"
144200,AA Batteries (4-pack),3,3.84,01/28/19 17:17,"792 Highland St, Boston, MA 02215"
144201,Wired Headphones,2,11.99,01/13/19 09:53,"361 Main St, Atlanta, GA 30301"
144202,Lightning Charging Cable,1,14.95,01/24/19 18:22,"575 Jackson St, Los Angeles, CA 90001"
144203,AA Batteries (4-pack),1,3.84,01/23/19 18:46,"55 Jackson St, Boston, MA 02215"
144204,Apple Airpods Headphones,1,150,01/06/19 11:55,"352 Chestnut St, San Francisco, CA 94016"
144205,AA Batteries (4-pack),1,3.84,01/24/19 14:32,"213 10th St, Los Angeles, CA 90001"
144206,USB-C Charging Cable,1,11.95,01/04/19 02:43,"173 Walnut St, Seattle, WA 98101"
144207,AA Batteries (4-pack),1,3.84,01/14/19 18:54,"358 6th St, Los Angeles, CA 90001"
144208,AA Batteries (4-pack),1,3.84,01/09/19 20:19,"661 Spruce St, Atlanta, GA 30301"
144209,AA Batteries (4-pack),1,3.84,01/13/19 03:04,"18 Chestnut St, Dallas, TX 75001"
144210,USB-C Charging Cable,1,11.95,01/22/19 13:30,"929 1st St, New York City, NY 10001"
144211,34in Ultrawide Monitor,1,379.99,01/09/19 21:29,"943 13th St, Austin, TX 73301"
144212,Google Phone,2,600,01/15/19 19:48,"545 Washington St, Los Angeles, CA 90001"
144213,Wired Headphones,1,11.99,01/19/19 12:22,"83 7th St, Boston, MA 02215"
144214,AAA Batteries (4-pack),2,2.99,01/02/19 13:02,"928 Dogwood St, Boston, MA 02215"
144215,Lightning Charging Cable,1,14.95,01/04/19 22:03,"517 South St, Austin, TX 73301"
144216,USB-C Charging Cable,1,11.95,01/13/19 17:06,"143 River St, Portland, OR 97035"
144217,AA Batteries (4-pack),1,3.84,01/31/19 13:50,"766 Hill St, San Francisco, CA 94016"
144218,AA Batteries (4-pack),2,3.84,01/18/19 23:17,"605 Sunset St, Los Angeles, CA 90001"
144219,27in 4K Gaming Monitor,1,389.99,01/26/19 22:53,"923 5th St, San Francisco, CA 94016"
144220,34in Ultrawide Monitor,1,379.99,01/07/19 21:20,"354 1st St, Austin, TX 73301"
144221,Apple Airpods Headphones,1,150,01/08/19 23:24,"444 13th St, New York City, NY 10001"
144222,Apple Airpods Headphones,1,150,01/24/19 23:04,"102 Pine St, San Francisco, CA 94016"
144223,Bose SoundSport Headphones,1,99.99,01/07/19 15:56,"837 Chestnut St, Austin, TX 73301"
144224,USB-C Charging Cable,1,11.95,01/15/19 11:18,"397 West St, Seattle, WA 98101"
144225,Flatscreen TV,1,300,01/27/19 07:55,"562 Jackson St, Dallas, TX 75001"
144226,AA Batteries (4-pack),1,3.84,01/06/19 00:19,"176 Maple St, Portland, OR 97035"
144227,Macbook Pro Laptop,1,1700,01/01/19 21:42,"774 Main St, San Francisco, CA 94016"
144228,AA Batteries (4-pack),1,3.84,01/05/19 22:05,"822 Dogwood St, San Francisco, CA 94016"
